Station_ID,City,State,Charger_Type,Energy_Consumed_kWh,Charging_Duration_Minutes,Session_Date,Revenue,User_Type,Payment_Mode
STN_124,Mumbai,Maharashtra,Level 2,23.93,44.73,2025-03-19 08:58:06.060650,239.3,Member,UPI
STN_375,Delhi,Delhi,Slow,11.55,18.63,2025-05-13 03:14:06.060650,92.4,Member,Credit Card
STN_630,Bangalore,Karnataka,Slow,24.02,47.38,2025-06-28 02:34:06.060650,192.16,Member,Debit Card
STN_495,Bangalore,Karnataka,Fast,34.98,59.45,2025-11-10 03:01:06.060650,419.76,Member,UPI
STN_125,Chennai,Tamil Nadu,Level 2,15.96,20.91,2025-08-13 18:58:06.060650,159.6,Member,UPI
STN_251,Bangalore,Karnataka,DC Fast,39.71,73.19,2025-10-27 22:01:06.060650,595.65,Member,UPI
STN_433,Pune,Maharashtra,DC Fast,42.82,85.55,2025-05-09 09:51:06.060650,642.3,Member,UPI
STN_157,Mumbai,Maharashtra,Fast,34.16,41.7,2025-11-28 00:13:06.060650,409.92,Member,Wallet
STN_455,Kolkata,West Bengal,Level 2,20.91,27.33,2025-06-12 21:10:06.060650,209.1,Member,UPI
STN_508,Kolkata,West Bengal,Level 2,19.19,37.46,2026-02-10 11:35:06.060650,191.9,Member,Wallet
STN_781,Mumbai,Maharashtra,Fast,22.1,33.52,2025-04-14 01:20:06.060650,265.2,Member,UPI
STN_720,Bangalore,Karnataka,Level 2,15.14,18.17,2025-05-20 18:48:06.060650,151.4,Member,UPI
STN_297,Pune,Maharashtra,Fast,34.81,66.82,2025-03-07 00:24:06.060650,417.72,Member,UPI
STN_894,Chennai,Tamil Nadu,Slow,19.41,38.81,2025-05-08 06:17:06.060650,155.28,Member,Wallet
STN_219,Hyderabad,Telangana,Slow,13.05,17.11,2026-01-25 11:33:06.060650,104.4,Member,UPI
STN_274,Kolkata,West Bengal,DC Fast,59.22,72.59,2025-10-22 15:20:06.060650,888.3,Member,UPI
STN_986,Kolkata,West Bengal,Level 2,22.69,39.75,2025-11-02 14:20:06.060650,226.9,Member,Wallet
STN_931,Pune,Maharashtra,DC Fast,43.99,58.42,2025-06-22 12:57:06.060650,659.85,Member,Wallet
STN_517,Ahmedabad,Gujarat,DC Fast,43.39,83.56,2025-08-27 15:15:06.060650,650.85,Member,UPI
STN_909,Hyderabad,Telangana,DC Fast,27.29,41.61,2025-04-19 01:15:06.060650,409.35,Member,UPI
STN_455,Bangalore,Karnataka,Slow,23.04,29.84,2026-01-02 11:37:06.060650,184.32,Member,UPI
STN_117,Bangalore,Karnataka,Level 2,28.59,42.64,2025-03-01 10:47:06.060650,285.9,Member,Debit Card
STN_874,Ahmedabad,Gujarat,Level 2,33.77,45.16,2026-02-12 23:34:06.060650,337.7,Member,UPI
STN_462,Hyderabad,Telangana,Level 2,33.29,48.27,2025-05-18 02:57:06.060650,332.9,Member,UPI
STN_425,Ahmedabad,Gujarat,Fast,38.71,47.25,2025-08-01 16:54:06.060650,464.52,Member,Wallet
STN_646,Hyderabad,Telangana,Fast,40.37,80.39,2025-04-13 14:30:06.060650,484.44,Member,UPI
STN_410,Chennai,Tamil Nadu,Slow,12.74,15.42,2025-11-30 13:38:06.060650,101.92,Member,Debit Card
STN_801,Chennai,Tamil Nadu,DC Fast,41.21,59.88,2025-12-11 16:43:06.060650,618.15,Member,UPI
STN_697,Mumbai,Maharashtra,Level 2,23.99,36.58,2026-02-07 13:40:06.060650,239.9,Member,UPI
STN_365,Mumbai,Maharashtra,Slow,15.45,28.57,2026-01-19 09:26:06.060650,123.6,Member,UPI
STN_815,Mumbai,Maharashtra,DC Fast,58.54,94.29,2025-02-23 03:52:06.060650,878.1,Member,UPI
STN_975,Mumbai,Maharashtra,Slow,18.9,35.95,2025-08-01 12:52:06.060650,151.2,Member,UPI
STN_932,Ahmedabad,Gujarat,Fast,28.88,36.5,2025-05-27 10:03:06.060650,346.56,Member,UPI
STN_119,Bangalore,Karnataka,Fast,45.22,89.95,2025-05-14 12:56:06.060650,542.64,Member,UPI
STN_477,Pune,Maharashtra,Level 2,26.27,46.75,2025-06-06 01:57:06.060650,262.7,Member,Wallet
STN_727,Chennai,Tamil Nadu,Level 2,30.77,54.3,2025-06-06 18:59:06.060650,307.7,Member,UPI
STN_587,Hyderabad,Telangana,Level 2,18.59,32.72,2026-01-03 00:25:06.060650,185.9,Member,UPI
STN_405,Pune,Maharashtra,Slow,19.45,38.18,2025-03-19 20:23:06.060650,155.6,Member,UPI
STN_813,Mumbai,Maharashtra,Level 2,20.16,31.71,2025-11-13 09:57:06.060650,201.6,Member,UPI
STN_656,Bangalore,Karnataka,Slow,19.17,27.79,2025-07-21 11:29:06.060650,153.36,Member,UPI
STN_661,Hyderabad,Telangana,Slow,21.01,38.55,2025-04-26 23:45:06.060650,168.08,Member,Wallet
STN_895,Chennai,Tamil Nadu,DC Fast,33.45,63.81,2026-01-05 08:32:06.060650,501.75,Member,Wallet
STN_644,Delhi,Delhi,Level 2,24.77,36.43,2025-09-09 03:15:06.060650,247.7,Member,UPI
STN_849,Mumbai,Maharashtra,Slow,12.63,20.21,2025-09-21 06:20:06.060650,101.04,Member,UPI
STN_627,Hyderabad,Telangana,Level 2,31.12,57.67,2025-07-22 17:31:06.060650,311.2,Member,UPI
STN_276,Bangalore,Karnataka,DC Fast,45.61,88.16,2026-01-26 12:39:06.060650,684.15,Member,Debit Card
STN_163,Hyderabad,Telangana,Slow,14.16,27.7,2025-08-13 09:07:06.060650,113.28,Member,UPI
STN_939,Delhi,Delhi,Fast,30.66,54.56,2025-05-10 21:32:06.060650,367.92,Member,UPI
STN_184,Bangalore,Karnataka,DC Fast,40.92,50.48,2025-09-23 22:19:06.060650,613.8,Member,UPI
STN_851,Kolkata,West Bengal,Slow,25.21,41.55,2025-12-11 01:58:06.060650,201.68,Member,Wallet
STN_205,Delhi,Delhi,Level 2,24.57,33.18,2025-08-16 16:04:06.060650,245.7,Member,Debit Card
STN_318,Ahmedabad,Gujarat,DC Fast,53.26,90.21,2025-07-26 09:19:06.060650,798.9,Member,UPI
STN_111,Chennai,Tamil Nadu,Level 2,24.85,44.16,2025-11-16 00:01:06.060650,248.5,Member,Wallet
STN_365,Hyderabad,Telangana,DC Fast,34.51,48.47,2025-06-08 08:50:06.060650,517.65,Member,UPI
STN_464,Delhi,Delhi,Slow,15.24,24.79,2025-04-07 00:14:06.060650,121.92,Member,Debit Card
STN_505,Pune,Maharashtra,Level 2,27.02,47.72,2026-02-10 13:01:06.060650,270.2,Member,UPI
STN_704,Hyderabad,Telangana,DC Fast,27.38,48.94,2025-06-10 22:37:06.060650,410.7,Member,UPI
STN_964,Chennai,Tamil Nadu,DC Fast,50.05,86.99,2025-11-20 15:27:06.060650,750.75,Member,UPI
STN_435,Ahmedabad,Gujarat,Slow,14.62,17.68,2025-07-22 15:57:06.060650,116.96,Member,UPI
STN_750,Ahmedabad,Gujarat,Fast,36.36,54.79,2026-01-12 22:24:06.060650,436.32,Member,Debit Card
STN_725,Chennai,Tamil Nadu,Level 2,21.92,28.87,2025-03-03 05:17:06.060650,219.2,Member,Wallet
STN_417,Hyderabad,Telangana,Fast,40.59,68.81,2025-11-28 14:33:06.060650,487.08,Member,Wallet
STN_889,Kolkata,West Bengal,Fast,35.35,62.94,2025-11-24 07:33:06.060650,424.2,Member,Wallet
STN_142,Ahmedabad,Gujarat,Level 2,28.95,38.06,2025-11-06 15:14:06.060650,289.5,Member,Wallet
STN_795,Bangalore,Karnataka,Slow,9.96,15.17,2025-11-27 09:28:06.060650,79.68,Member,UPI
STN_849,Pune,Maharashtra,Level 2,23.9,44.8,2025-11-08 22:03:06.060650,239.0,Member,UPI
STN_866,Kolkata,West Bengal,Slow,14.53,21.83,2025-11-13 16:55:06.060650,116.24,Member,UPI
STN_979,Delhi,Delhi,Fast,38.8,62.38,2025-09-09 01:32:06.060650,465.6,Member,Debit Card
STN_678,Hyderabad,Telangana,Level 2,31.04,43.13,2025-12-30 18:23:06.060650,310.4,Member,UPI
STN_357,Ahmedabad,Gujarat,Slow,22.83,35.45,2025-03-21 15:57:06.060650,182.64,Member,UPI
STN_859,Hyderabad,Telangana,Fast,47.05,65.51,2025-10-31 10:16:06.060650,564.6,Member,Debit Card
STN_738,Mumbai,Maharashtra,Level 2,31.21,58.34,2025-11-16 14:14:06.060650,312.1,Member,Wallet
STN_130,Chennai,Tamil Nadu,Level 2,23.85,46.58,2025-08-24 09:08:06.060650,238.5,Member,Wallet
STN_165,Hyderabad,Telangana,Slow,13.45,16.34,2025-05-25 07:46:06.060650,107.6,Member,UPI
STN_444,Chennai,Tamil Nadu,DC Fast,29.5,57.65,2025-07-03 17:57:06.060650,442.5,Member,UPI
STN_828,Delhi,Delhi,DC Fast,35.51,68.4,2025-08-21 22:43:06.060650,532.65,Member,UPI
STN_301,Ahmedabad,Gujarat,Level 2,14.87,24.11,2025-03-04 14:16:06.060650,148.7,Member,UPI
STN_752,Kolkata,West Bengal,Slow,11.7,18.71,2025-03-10 12:20:06.060650,93.6,Member,Debit Card
STN_257,Kolkata,West Bengal,Fast,37.06,71.7,2026-01-09 12:27:06.060650,444.72,Member,Credit Card
STN_776,Bangalore,Karnataka,Level 2,15.34,18.79,2026-01-09 16:02:06.060650,153.4,Member,Wallet
STN_505,Mumbai,Maharashtra,Slow,19.93,29.28,2026-01-24 02:04:06.060650,159.44,Member,Credit Card
STN_609,Ahmedabad,Gujarat,Fast,30.63,51.7,2025-10-29 21:16:06.060650,367.56,Member,UPI
STN_190,Mumbai,Maharashtra,DC Fast,45.87,74.25,2025-08-27 18:19:06.060650,688.05,Member,UPI
STN_568,Delhi,Delhi,Level 2,25.67,38.41,2025-11-16 08:43:06.060650,256.7,Member,Debit Card
STN_504,Chennai,Tamil Nadu,Level 2,34.07,67.2,2025-09-20 23:55:06.060650,340.7,Member,UPI
STN_362,Bangalore,Karnataka,Slow,18.74,27.3,2025-11-20 21:28:06.060650,149.92,Member,Wallet
STN_791,Bangalore,Karnataka,Slow,11.89,19.29,2025-06-04 19:34:06.060650,95.12,Member,Wallet
STN_901,Kolkata,West Bengal,DC Fast,36.37,62.88,2026-02-02 20:56:06.060650,545.55,Member,UPI
STN_825,Ahmedabad,Gujarat,Fast,35.88,61.27,2025-10-28 07:32:06.060650,430.56,Member,UPI
STN_304,Bangalore,Karnataka,Level 2,23.58,33.9,2025-11-03 01:24:06.060650,235.8,Member,UPI
STN_511,Ahmedabad,Gujarat,Level 2,25.93,44.6,2025-06-07 17:01:06.060650,259.3,Member,UPI
STN_562,Ahmedabad,Gujarat,Slow,20.02,24.97,2025-11-25 13:51:06.060650,160.16,Member,Debit Card
STN_134,Chennai,Tamil Nadu,Level 2,20.03,29.4,2025-11-12 15:55:06.060650,200.3,Member,Wallet
STN_151,Ahmedabad,Gujarat,Fast,38.48,66.02,2025-08-20 03:35:06.060650,461.76,Member,Debit Card
STN_930,Hyderabad,Telangana,Level 2,28.3,53.67,2025-03-17 17:57:06.060650,283.0,Member,UPI
STN_456,Mumbai,Maharashtra,Slow,18.86,37.41,2025-11-26 11:11:06.060650,150.88,Member,Wallet
STN_745,Kolkata,West Bengal,Fast,49.83,87.5,2026-02-05 09:00:06.060650,597.96,Member,Wallet
STN_731,Mumbai,Maharashtra,Fast,22.81,43.84,2025-07-06 22:30:06.060650,273.72,Member,UPI
STN_302,Ahmedabad,Gujarat,DC Fast,61.96,89.01,2025-07-07 19:56:06.060650,929.4,Member,UPI
STN_601,Pune,Maharashtra,Fast,32.39,60.27,2025-03-28 13:01:06.060650,388.68,Member,UPI
STN_126,Hyderabad,Telangana,Fast,29.38,50.57,2025-10-04 19:34:06.060650,352.56,Member,Debit Card
STN_543,Hyderabad,Telangana,Fast,38.78,62.18,2025-12-11 20:51:06.060650,465.36,Member,Wallet
STN_707,Mumbai,Maharashtra,DC Fast,39.58,63.73,2025-12-27 17:54:06.060650,593.7,Member,Credit Card
STN_123,Hyderabad,Telangana,DC Fast,54.33,79.03,2025-08-27 02:03:06.060650,814.95,Member,Debit Card
STN_206,Ahmedabad,Gujarat,Level 2,22.88,29.18,2025-08-18 03:13:06.060650,228.8,Member,UPI
STN_173,Delhi,Delhi,Fast,43.65,75.34,2026-02-02 18:36:06.060650,523.8,Member,UPI
STN_192,Pune,Maharashtra,Slow,13.05,17.62,2025-11-20 16:15:06.060650,104.4,Member,UPI
STN_353,Kolkata,West Bengal,DC Fast,48.19,83.9,2025-06-24 12:11:06.060650,722.85,Member,Wallet
STN_277,Kolkata,West Bengal,Level 2,20.38,30.43,2025-05-28 17:33:06.060650,203.8,Member,Debit Card
STN_110,Mumbai,Maharashtra,Fast,37.86,45.59,2026-02-08 01:20:06.060650,454.32,Member,UPI
STN_222,Kolkata,West Bengal,DC Fast,31.36,55.52,2025-10-26 07:17:06.060650,470.4,Member,Credit Card
STN_763,Hyderabad,Telangana,DC Fast,32.06,57.76,2025-11-08 03:42:06.060650,480.9,Member,Debit Card
STN_175,Mumbai,Maharashtra,DC Fast,41.38,76.49,2025-03-16 18:22:06.060650,620.7,Member,UPI
STN_404,Pune,Maharashtra,DC Fast,56.32,103.33,2025-07-28 15:43:06.060650,844.8,Member,Wallet
STN_631,Ahmedabad,Gujarat,Level 2,16.06,26.29,2025-03-01 19:49:06.060650,160.6,Member,UPI
STN_902,Ahmedabad,Gujarat,DC Fast,58.33,94.67,2025-05-23 21:07:06.060650,874.95,Member,Wallet
STN_360,Kolkata,West Bengal,Level 2,27.15,45.85,2025-04-07 23:04:06.060650,271.5,Member,UPI
STN_243,Mumbai,Maharashtra,Slow,23.21,32.23,2025-03-27 07:03:06.060650,185.68,Member,Debit Card
STN_956,Ahmedabad,Gujarat,Slow,18.22,25.71,2025-11-14 07:06:06.060650,145.76,Member,Wallet
STN_856,Delhi,Delhi,Slow,18.91,28.92,2025-08-20 23:39:06.060650,151.28,Member,UPI
STN_666,Ahmedabad,Gujarat,Fast,33.31,49.24,2026-02-09 06:51:06.060650,399.72,Member,UPI
STN_153,Pune,Maharashtra,Fast,32.45,39.27,2025-09-09 12:29:06.060650,389.4,Member,UPI
STN_593,Ahmedabad,Gujarat,Level 2,29.36,44.42,2025-05-07 15:26:06.060650,293.6,Member,Credit Card
STN_440,Ahmedabad,Gujarat,Level 2,19.08,31.1,2025-08-30 11:20:06.060650,190.8,Member,Wallet
STN_235,Delhi,Delhi,Slow,18.12,33.62,2025-03-20 04:01:06.060650,144.96,Member,Credit Card
STN_313,Pune,Maharashtra,Level 2,15.96,23.48,2025-05-09 08:31:06.060650,159.6,Member,UPI
STN_216,Chennai,Tamil Nadu,Level 2,17.49,33.9,2025-06-10 18:01:06.060650,174.9,Member,UPI
STN_534,Kolkata,West Bengal,Fast,34.4,48.56,2025-06-12 13:39:06.060650,412.8,Member,UPI
STN_433,Chennai,Tamil Nadu,Fast,30.1,57.64,2025-12-27 23:08:06.060650,361.2,Member,UPI
STN_347,Ahmedabad,Gujarat,Slow,17.07,26.04,2026-01-14 03:47:06.060650,136.56,Member,UPI
STN_400,Hyderabad,Telangana,DC Fast,36.49,69.72,2026-01-01 11:59:06.060650,547.35,Member,Wallet
STN_922,Pune,Maharashtra,Slow,21.04,27.51,2025-07-29 01:18:06.060650,168.32,Member,Debit Card
STN_517,Ahmedabad,Gujarat,Fast,25.45,49.96,2025-04-22 23:30:06.060650,305.4,Member,UPI
STN_505,Pune,Maharashtra,Slow,26.67,41.26,2026-01-07 17:41:06.060650,213.36,Member,Credit Card
STN_543,Hyderabad,Telangana,Slow,24.39,35.95,2025-03-23 14:00:06.060650,195.12,Member,Debit Card
STN_939,Hyderabad,Telangana,Slow,20.39,40.04,2025-09-02 19:16:06.060650,163.12,Member,Debit Card
STN_770,Bangalore,Karnataka,Level 2,17.08,25.41,2025-03-03 09:17:06.060650,170.8,Member,Credit Card
STN_753,Chennai,Tamil Nadu,Fast,33.52,50.41,2025-06-10 09:11:06.060650,402.24,Member,Credit Card
STN_647,Mumbai,Maharashtra,DC Fast,50.39,79.13,2026-01-13 05:55:06.060650,755.85,Member,UPI
STN_498,Bangalore,Karnataka,Slow,22.91,36.28,2026-01-27 14:19:06.060650,183.28,Member,UPI
STN_350,Mumbai,Maharashtra,Level 2,30.85,49.93,2025-05-18 23:02:06.060650,308.5,Member,Debit Card
STN_484,Mumbai,Maharashtra,DC Fast,52.51,86.47,2025-03-03 05:30:06.060650,787.65,Member,UPI
STN_686,Pune,Maharashtra,Level 2,13.19,23.32,2025-08-31 12:10:06.060650,131.9,Member,Wallet
STN_953,Chennai,Tamil Nadu,Slow,13.24,24.05,2025-02-24 18:43:06.060650,105.92,Member,Wallet
STN_532,Mumbai,Maharashtra,Fast,41.24,50.13,2026-01-10 12:33:06.060650,494.88,Member,Debit Card
STN_761,Delhi,Delhi,Fast,30.58,54.55,2025-12-02 01:51:06.060650,366.96,Member,UPI
STN_604,Hyderabad,Telangana,Level 2,26.8,43.46,2025-03-21 04:48:06.060650,268.0,Member,Wallet
STN_813,Ahmedabad,Gujarat,Slow,27.07,33.27,2025-12-12 09:33:06.060650,216.56,Member,UPI
STN_553,Ahmedabad,Gujarat,Fast,30.22,41.67,2026-01-13 13:07:06.060650,362.64,Member,Credit Card
STN_585,Ahmedabad,Gujarat,DC Fast,55.58,83.64,2025-02-23 19:02:06.060650,833.7,Member,UPI
STN_699,Pune,Maharashtra,Level 2,27.13,38.17,2025-06-29 15:04:06.060650,271.3,Member,Debit Card
STN_705,Mumbai,Maharashtra,DC Fast,68.36,105.01,2025-08-09 14:44:06.060650,1025.4,Member,UPI
STN_479,Chennai,Tamil Nadu,Fast,37.86,71.99,2025-03-13 09:50:06.060650,454.32,Member,Wallet
STN_381,Bangalore,Karnataka,Slow,15.3,21.09,2025-12-15 00:09:06.060650,122.4,Member,Wallet
STN_945,Chennai,Tamil Nadu,Fast,35.22,54.96,2025-04-18 17:54:06.060650,422.64,Member,UPI
STN_242,Bangalore,Karnataka,DC Fast,34.97,69.28,2025-12-13 12:17:06.060650,524.55,Member,UPI
STN_842,Bangalore,Karnataka,Slow,21.54,31.34,2025-04-23 08:21:06.060650,172.32,Member,UPI
STN_142,Kolkata,West Bengal,Slow,16.1,30.72,2025-10-20 21:35:06.060650,128.8,Member,Wallet
STN_724,Delhi,Delhi,DC Fast,45.26,82.87,2025-12-11 04:00:06.060650,678.9,Member,UPI
STN_155,Chennai,Tamil Nadu,Fast,44.17,81.94,2025-11-13 23:26:06.060650,530.04,Member,Wallet
STN_625,Kolkata,West Bengal,Fast,26.21,46.99,2025-12-11 04:33:06.060650,314.52,Member,Debit Card
STN_438,Pune,Maharashtra,Level 2,30.92,55.24,2025-11-22 09:57:06.060650,309.2,Member,UPI
STN_322,Bangalore,Karnataka,DC Fast,30.87,50.25,2026-02-16 04:14:06.060650,463.05,Member,UPI
STN_979,Chennai,Tamil Nadu,Level 2,24.41,33.68,2025-04-08 12:12:06.060650,244.1,Member,UPI
STN_207,Ahmedabad,Gujarat,Level 2,27.9,33.91,2025-03-09 09:36:06.060650,279.0,Member,Debit Card
STN_204,Ahmedabad,Gujarat,Level 2,29.68,57.26,2025-08-31 07:19:06.060650,296.8,Member,UPI
STN_695,Ahmedabad,Gujarat,Slow,12.87,16.41,2025-02-23 00:09:06.060650,102.96,Member,Credit Card
STN_793,Ahmedabad,Gujarat,Slow,27.17,38.61,2025-06-08 18:04:06.060650,217.36,Member,UPI
STN_846,Mumbai,Maharashtra,DC Fast,50.0,82.8,2025-09-28 17:45:06.060650,750.0,Member,UPI
STN_420,Pune,Maharashtra,Level 2,29.77,46.5,2025-07-23 02:08:06.060650,297.7,Member,Wallet
STN_273,Ahmedabad,Gujarat,DC Fast,50.06,90.02,2025-06-03 13:25:06.060650,750.9,Member,Wallet
STN_663,Kolkata,West Bengal,Fast,27.1,36.58,2026-01-08 00:36:06.060650,325.2,Member,UPI
STN_611,Delhi,Delhi,Slow,14.59,21.7,2025-03-30 00:06:06.060650,116.72,Member,UPI
STN_206,Chennai,Tamil Nadu,Level 2,32.74,41.21,2025-06-16 15:43:06.060650,327.4,Member,UPI
STN_842,Bangalore,Karnataka,Fast,45.62,65.23,2025-11-29 22:03:06.060650,547.44,Member,UPI
STN_126,Hyderabad,Telangana,Fast,20.48,31.42,2026-01-11 15:51:06.060650,245.76,Member,UPI
STN_724,Mumbai,Maharashtra,DC Fast,51.96,91.98,2025-05-26 00:15:06.060650,779.4,Member,Wallet
STN_314,Chennai,Tamil Nadu,Slow,17.42,28.25,2025-07-01 19:08:06.060650,139.36,Member,UPI
STN_767,Ahmedabad,Gujarat,Level 2,27.61,49.34,2025-07-07 22:21:06.060650,276.1,Member,UPI
STN_355,Mumbai,Maharashtra,Slow,18.98,28.44,2025-03-04 14:40:06.060650,151.84,Member,UPI
STN_237,Bangalore,Karnataka,Fast,36.43,54.64,2025-12-27 17:47:06.060650,437.16,Member,UPI
STN_276,Hyderabad,Telangana,Fast,28.54,36.92,2025-10-24 21:58:06.060650,342.48,Member,Wallet
STN_136,Chennai,Tamil Nadu,Level 2,31.08,43.7,2025-09-27 02:12:06.060650,310.8,Member,UPI
STN_745,Mumbai,Maharashtra,DC Fast,39.53,62.57,2025-11-03 04:28:06.060650,592.95,Member,Wallet
STN_972,Hyderabad,Telangana,Level 2,24.17,43.31,2026-02-13 16:22:06.060650,241.7,Member,Wallet
STN_713,Hyderabad,Telangana,Level 2,20.28,31.48,2025-09-01 12:14:06.060650,202.8,Member,UPI
STN_772,Bangalore,Karnataka,Fast,35.2,62.2,2025-04-28 22:41:06.060650,422.4,Member,UPI
STN_895,Mumbai,Maharashtra,Slow,12.09,23.55,2025-05-30 21:28:06.060650,96.72,Member,Credit Card
STN_566,Chennai,Tamil Nadu,DC Fast,39.99,66.59,2025-04-26 22:29:06.060650,599.85,Member,Debit Card
STN_584,Mumbai,Maharashtra,Level 2,31.04,46.56,2025-04-28 20:12:06.060650,310.4,Member,UPI
STN_486,Delhi,Delhi,DC Fast,34.54,45.1,2025-04-17 01:36:06.060650,518.1,Member,Wallet
STN_876,Delhi,Delhi,Fast,40.48,50.26,2025-12-23 17:45:06.060650,485.76,Member,UPI
STN_883,Pune,Maharashtra,DC Fast,32.4,45.95,2025-04-10 18:32:06.060650,486.0,Member,UPI
STN_637,Bangalore,Karnataka,DC Fast,38.93,67.98,2025-03-18 05:29:06.060650,583.95,Member,Debit Card
STN_430,Chennai,Tamil Nadu,DC Fast,39.07,72.7,2026-02-07 15:49:06.060650,586.05,Member,Wallet
STN_280,Bangalore,Karnataka,DC Fast,54.04,104.47,2025-10-04 04:53:06.060650,810.6,Member,Wallet
STN_647,Pune,Maharashtra,Slow,24.69,30.78,2025-03-07 22:23:06.060650,197.52,Member,UPI
STN_582,Chennai,Tamil Nadu,Slow,16.47,24.67,2025-10-03 23:33:06.060650,131.76,Member,UPI
STN_308,Kolkata,West Bengal,Slow,12.06,18.51,2025-05-30 03:42:06.060650,96.48,Member,Debit Card
STN_582,Delhi,Delhi,DC Fast,40.41,64.95,2026-02-18 21:28:06.060650,606.15,Member,Wallet
STN_977,Delhi,Delhi,Slow,16.08,31.23,2025-06-15 17:47:06.060650,128.64,Member,UPI
STN_290,Ahmedabad,Gujarat,Slow,15.55,27.44,2025-10-14 03:45:06.060650,124.4,Member,UPI
STN_694,Ahmedabad,Gujarat,DC Fast,43.84,62.82,2025-09-16 17:49:06.060650,657.6,Member,Debit Card
STN_591,Kolkata,West Bengal,Level 2,20.28,36.08,2025-03-14 04:21:06.060650,202.8,Member,UPI
STN_781,Bangalore,Karnataka,Fast,25.88,48.01,2025-08-23 02:25:06.060650,310.56,Member,UPI
STN_292,Pune,Maharashtra,Slow,9.38,13.59,2025-11-30 04:51:06.060650,75.04,Member,Wallet
STN_602,Bangalore,Karnataka,Level 2,30.13,39.15,2025-10-07 01:36:06.060650,301.3,Member,Wallet
STN_941,Bangalore,Karnataka,Fast,36.5,44.59,2025-12-29 09:01:06.060650,438.0,Member,UPI
STN_492,Pune,Maharashtra,Level 2,28.52,49.34,2025-04-02 14:49:06.060650,285.2,Member,UPI
STN_824,Mumbai,Maharashtra,Level 2,27.67,51.33,2025-04-17 22:55:06.060650,276.7,Member,UPI
STN_309,Pune,Maharashtra,Slow,17.75,23.73,2025-08-29 23:12:06.060650,142.0,Member,Debit Card
STN_902,Hyderabad,Telangana,Level 2,24.29,32.78,2026-01-13 10:24:06.060650,242.9,Member,UPI
STN_193,Pune,Maharashtra,Fast,49.44,86.96,2026-02-04 13:55:06.060650,593.28,Member,Wallet
STN_174,Ahmedabad,Gujarat,Level 2,22.13,38.0,2025-08-20 18:17:06.060650,221.3,Member,Wallet
STN_254,Delhi,Delhi,Fast,35.39,60.45,2025-05-31 05:27:06.060650,424.68,Member,UPI
STN_494,Kolkata,West Bengal,Fast,31.83,53.12,2025-08-19 12:28:06.060650,381.96,Member,Wallet
STN_281,Chennai,Tamil Nadu,Slow,13.33,17.48,2025-06-11 12:19:06.060650,106.64,Member,UPI
STN_742,Bangalore,Karnataka,Level 2,38.82,59.12,2025-12-09 23:42:06.060650,388.2,Member,Wallet
STN_645,Chennai,Tamil Nadu,Level 2,28.23,40.4,2026-02-02 17:52:06.060650,282.3,Member,UPI
STN_322,Mumbai,Maharashtra,Fast,30.01,55.72,2026-02-09 16:30:06.060650,360.12,Member,Debit Card
STN_840,Pune,Maharashtra,Level 2,20.07,26.7,2025-04-16 19:07:06.060650,200.7,Member,UPI
STN_446,Mumbai,Maharashtra,Slow,21.41,31.28,2025-04-25 21:41:06.060650,171.28,Member,UPI
STN_626,Kolkata,West Bengal,Level 2,31.55,51.66,2025-08-05 18:18:06.060650,315.5,Member,UPI
STN_493,Kolkata,West Bengal,Slow,12.71,24.48,2025-10-09 17:40:06.060650,101.68,Member,Wallet
STN_448,Chennai,Tamil Nadu,DC Fast,43.42,71.89,2025-08-03 21:37:06.060650,651.3,Member,UPI
STN_553,Mumbai,Maharashtra,Fast,35.35,44.68,2025-09-10 11:05:06.060650,424.2,Member,Debit Card
STN_156,Hyderabad,Telangana,Fast,35.41,48.36,2025-11-26 07:59:06.060650,424.92,Member,Debit Card
STN_590,Hyderabad,Telangana,Fast,36.9,69.74,2025-07-30 16:09:06.060650,442.8,Member,Wallet
STN_556,Ahmedabad,Gujarat,Slow,16.72,27.13,2025-11-14 06:27:06.060650,133.76,Member,UPI
STN_317,Hyderabad,Telangana,Fast,34.33,63.94,2025-08-07 23:37:06.060650,411.96,Member,UPI
STN_869,Mumbai,Maharashtra,Fast,34.76,55.38,2025-03-16 00:07:06.060650,417.12,Member,UPI
STN_883,Ahmedabad,Gujarat,Level 2,18.35,27.09,2025-12-08 09:01:06.060650,183.5,Member,Wallet
STN_796,Mumbai,Maharashtra,Fast,49.21,67.8,2025-11-10 13:41:06.060650,590.52,Member,UPI
STN_182,Kolkata,West Bengal,Slow,21.72,32.33,2025-12-26 02:59:06.060650,173.76,Member,UPI
STN_390,Hyderabad,Telangana,Fast,43.24,63.0,2025-06-04 18:28:06.060650,518.88,Member,Wallet
STN_201,Ahmedabad,Gujarat,Slow,19.39,30.01,2026-02-10 00:41:06.060650,155.12,Member,UPI
STN_502,Kolkata,West Bengal,DC Fast,68.44,127.44,2026-01-12 02:26:06.060650,1026.6,Member,Wallet
STN_527,Mumbai,Maharashtra,Fast,15.65,20.8,2025-04-28 14:24:06.060650,187.8,Member,UPI
STN_851,Mumbai,Maharashtra,Level 2,25.49,47.32,2025-03-18 12:47:06.060650,254.9,Member,Wallet
STN_613,Chennai,Tamil Nadu,Slow,13.75,23.64,2025-04-30 02:25:06.060650,110.0,Member,UPI
